 # generated with HiggsBounds version 4.1.3 on 25.09.2014 at 14:30
 # settings: LandH, part
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   HBresult   : scenario allowed flag (1: allowed, 0: excluded, -1: unphysical)
 #   chan       : most sensitive channel (see below). chan=0 if no channel applies
 #   obsratio   : ratio [sig x BR]_model/[sig x BR]_limit (<1: allowed, >1: excluded)
 #   ncomb      : number of Higgs bosons combined in most sensitive channel
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 # channel numbers used in this file
 #           4 : (e e)->(h1)Z->(tau tau)Z   (hep-ex/0602042, table 14c (LEP))
 #           7 : (e e)->(h1)Z->(...)Z   (hep-ex/0206022 (OPAL))
 #           8 : (e e)->(h2)Z->(...)Z   (hep-ex/0206022 (OPAL))
 #          15 : (e e)->(h3)Z->(gamma gamma)Z   (LHWG Note 2002-02)
 #          18 : (e e)->(h3)Z->(2 jets)Z   (LHWG (unpublished))
 #          89 : (ee)->(h2 h2)->(tau tau tau tau)   (hep-ex/0602042, table 19 (LEP))
 #          93 : (ee)->(h3 h3)->(tau tau tau tau)   (hep-ex/0602042, table 19 (LEP))
 #         121 : (ee)->(h1->tau tau)(h1->b b)   (hep-ex/0602042 (LEP))
 #         131 : (p p-bar)->Z(h2)->l l (b b-bar)   (CDF Note 10799)
 #         158 : (p p-bar)->W(h2)->l nu (b b-bar)   (CDF Note 10796)
 #         166 : (p p)->Vh1->V (invisible)   ([hep-ex] arXiv:1402.3244 (ATLAS))
 #         192 : (p p-bar)->h3->W W   (CDF Note 10599)
 #         270 : (p p)->h3/ggF h->Z Z-> l l l l (ATLAS-CONF-2013-013)
 #         374 : (p p)->h2->tau tau (CMS-PAS-HIG-12-050)
 #         420 : (p p)->h3+...->gamma gamma+... where h3 is SM-like (ATLAS-CONF-2012-168)
 #         421 : (p p)->h1/VBF/Wh1/Zh1/tth1->gamma gamma  ([hep-ex] arXiv:1407.6583)
 #         422 : (p p)->h2/VBF/Wh2/Zh2/tth2->gamma gamma  ([hep-ex] arXiv:1407.6583)
 #         423 : (p p)->h3/VBF/Wh3/Zh3/tth3->gamma gamma  ([hep-ex] arXiv:1407.6583)
 #         452 : (p p-bar)->h2->Z gamma   ([hep-ex] arXiv:0806.0611 (D0))
 #         516 :(pp)->h1->tautau, using -2ln(L) reconstruction  ([hep-ex] arXiv:1408.3316 (CMS))
 #         517 :(pp)->h3->tautau, using -2ln(L) reconstruction  ([hep-ex] arXiv:1408.3316 (CMS))
 #         518 :(pp)->h1->tautau, using -2ln(L) reconstruction  ([hep-ex] arXiv:1408.3316 (CMS))
 # (for full list of processes, see Key.dat)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)  HBresult  chan    obsratio     ncomb   additional(1)   additional(2)
 #
            35     54.6512         32.6453         283.236         294.189         0   423     815434.         1     0.00000        0.938392    
            36     146.064         285.733         149.044         71.6345         0   421     44036.5         1    0.897355         0.00000    
            37     24.7264         115.334         203.394         204.786         0   518     84741.2         1    0.528866E-02    0.356043    
            38     85.8442         307.707         52.0641         243.525         0     4     91729.3         1     0.00000        0.188661    
            39     259.486         349.551         16.4252         206.723         0   421     129721.         1    0.111999        0.374511    
            40     66.0497         66.4642         133.639         295.482         0    89     6599.34         1     0.00000         0.00000    
            41     207.530         321.571         285.256         100.629         0     8     2210.90         1     0.00000         0.00000    
            42     2.33050         206.329         261.763         340.230         0    93     5040.55         1     0.00000         0.00000    
            43     259.148         77.5749         352.402         203.247         0     8     7689.18         1     0.00000        0.162866    
            44    0.530648E-01     11.4247         52.8747         166.918        -1    93    0.127099E-08     1     0.00000        0.128263    
            45     187.493         107.107         173.738         247.540         0   452     134444.         0     0.00000        0.444294    
            46     199.313         231.562         168.755         84.5395         0   516     4652.58         1     0.00000        0.815096    
            47     7.13980         179.589         354.651         182.860         0   517     87875.8         1     0.00000         0.00000    
            48     147.464         316.808         236.643         232.922         0   421    0.121490E+07     1     0.00000        0.145378    
            49     241.435         179.680         156.465         256.995         0   421     62640.9         1     0.00000        0.183243    
            50     280.002         215.162         175.263         178.551         0   517     138397.         1    0.673905         0.00000    
